ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,cashflow_period_semantics,ttm_cashflow_status,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,margin_mad_z,ocf_margin_mad_z,one_off_suspected,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,sec_status,sec_max_divergence,sec_confidence_penalty,model_family,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence,share_count_alignment,statement_shares_diluted_raw
PFE,Pfizer Inc.,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,5699440000.0,0.295,143682882400.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,25.21,2026-06-18,143682882400.0,1001103300.0451515,True,8,2025,ttm,2026-05-05,discrete,ok,63315000000.0,0.022244399137135495,0.4020668804072671,0.6934691621258785,0.23446260759693596,14845000000.0,0.0,0.251237204699979,15907083615.57917,14316375254.021254,14616139086.10307,2.5503645238358175,0.07691684588366828,0.1,0.09443317477258431,-0.08432284924605535,51380000000.0,64455000000.0,True,5.528864059590316,2.3973497573721536,0.008815676792101153,-0.3383940571376978,-0.9648295171866833,False,9779000000.0,0.0,-0.00011629935558732374,1.5890274314214463,5731000000.0,unchecked,,0.0,general_dcf,-0.0031610520978414547,0.036988968204168644,True,0.0446,0.065,0.05364,0.02943317477258431,44,1.0,,
COP,ConocoPhillips,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,1218294006.9983294,0.106,131258996314.18,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,107.74,2026-06-18,131258996314.0,1002961009.3236364,True,8,2025,ttm,2026-04-30,discrete,ok,58310000000.0,0.0708056175442664,0.6111172904610209,0.29183673469387755,0.18281598353627165,10660000000.0,0.0,0.24257084433533482,14144305933.193373,9360055081.197824,9490794450.47682,7.747840297215272,0.1211406341540886,0.3382457134759813,0.08655052689216661,-0.02620071248387966,16964000000.0,23327000000.0,True,9.416961130742049,0.7600358422939069,0.0,-1.5603375427460078,-2.493948020030504,False,4029000000.0,4524000000.0,-0.014071951486317569,2.1831199826426557,1224960000.0,unchecked,,0.0,general_dcf,0.16135884545884815,0.3304269392726866,True,0.0446,0.06504894505862666,0.039440555476831514,0.02150158183353995,49,1.0,,
VRT,Vertiv Holdings Co,NYSE,common_stock,False,2018-08-02,Industrials,Electrical Equipment & Parts,US,384108816.0006005,2.037,127927441168.8,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,333.05,2026-06-18,127927441169.0,1809840834.579394,True,8,2025,annual,2026-02-13,annual,annual_anchor,10229900000.0,0.13234812422476638,0.09148109867795032,0.3435810711737163,0.18543680778893246,1897000000.0,0.0,0.06545753986066255,669624087.0205919,497114335.75678605,273098529.3223945,0.699082439814628,0.06265014886156851,0.25762178303854966,0.2552732521708003,0.8519918106941591,1575500000.0,3403400000.0,True,22.03252032520325,0.790080738177624,0.004318630020719439,3.8383487663037226,2.69050320819265,False,66599999.0,0.0,0.010835786410082093,1.9567579313342025,390652824.0,unchecked,,0.0,general_dcf,0.35624956514319406,0.02184996360422525,True,0.0446,0.14,0.04424574173090244,0.11527325217080031,125,0.85,,
CVS,CVS Health Corporation,NYSE,common_stock,False,1996-11-20,Healthcare,Medical - Healthcare Plans,US,1275927306.997559,0.623,125449172824.23999,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,98.32,2026-06-18,125449172824.0,691043624.7575758,True,8,2025,annual,2026-02-10,annual,annual_anchor,402067000000.0,0.10924868668053822,0.08793234324870007,0.13769346899894794,0.025829028495250792,10385000000.0,0.0,0.032120665582538864,12914659648.774652,9604413638.491428,14545806100.161644,11.444379307758965,0.01163820545923787,0.25631693751970475,0.0488343256646087,-0.11097765204606212,82936000000.0,93593000000.0,True,3.329592818210965,5.532386098325662,0.0014484628858208895,-0.6353706208696789,-1.7655412846696035,False,3397000000.0,0.0,-0.013277036450652147,1.9737754659731253,1271000000.0,unchecked,,0.0,general_dcf,0.020881600676917023,0.023105134475679412,True,0.0446,0.07026607335524011,0.06291558708583299,-0.021431747690631414,128,0.85,,
DHR,Danaher Corporation,NYSE,common_stock,False,1978-12-29,Healthcare,Medical - Diagnostics & Research,US,707770627.0023142,0.834,125395721985.59,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,177.17,2026-06-18,125395721986.0,810775309.2445455,True,8,2025,ttm,2026-04-21,discrete,ok,24778000000.0,0.053583813771420186,0.1501691270065228,0.6067882799257406,0.20954072160787796,5192000000.0,0.0,0.2131120096631041,5280489375.432393,4414983511.159429,5437960133.693039,7.64617566604758,0.035804319065390056,0.16390637358343185,0.06604086454626092,-5.032108954031949,12783000000.0,18484000000.0,True,20.28125,1.6877475574333245,0.012129599478997069,-0.10707020587893183,-0.6789192128818162,False,910000000.0,2019000000.0,-0.011852493859673685,1.715311618363683,711200000.0,unchecked,,0.0,general_dcf,0.03901550640529927,0.014123185536781253,True,0.0446,0.08161490847291994,0.049831180134427465,-0.015574043926659023,58,1.0,,
LOW,"Lowe's Companies, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Home Improvement,US,560707000.0,0.857,124589095400.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,222.2,2026-06-18,124589095400.0,666574569.3206061,True,8,2025,ttm,2026-05-28,discrete,ok,88434000000.0,0.027609235184565373,0.10069384746067045,0.33796955921930477,0.11548725603274758,10213000000.0,0.0,0.1211524623855642,10713996858.604984,8106667622.772052,6755236998.639724,12.06292321185665,0.016729641976649234,0.243357289557057,0.24129120095403037,-0.15525800247472332,41296000000.0,42540000000.0,True,6.500954805856143,3.292091836734694,0.002641202763104429,-0.4944564876216362,0.5676202823421685,False,2665000000.0,462000000.0,-0.039008478793996604,1.3834986344688802,560000000.0,unchecked,,0.0,general_dcf,0.03162564476768859,0.0024401580235027982,True,0.0446,0.07666945234063459,0.0450959055423994,0.1646217486133958,21,1.0,,
CRM,"Salesforce, Inc.",NYSE,common_stock,False,2004-06-23,Technology,Software - Application,US,819000000.0,1.151,124307820000.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,151.78,2026-06-18,124307820000.0,2782979695.392424,True,8,2026,ttm,2026-05-28,discrete,ok,42829000000.0,0.17684937422531677,0.07585694558931724,0.7764365266525018,0.21943075953209273,9398000000.0,0.0,0.036566423432434825,1566103349.187751,1306685869.5804749,4834112731.19753,5.5500720220407915,0.07811039396842605,0.16564518538436257,0.12198230527609223,1.3495777818937513,30047000000.0,41884000000.0,True,20.838137472283815,2.2812998253739276,0.08399525003298589,7.032565026807884,2.396651096423549,True,1550000000.0,37211000000.0,-0.04403718618447794,2.112635146038406,871000000.0,unchecked,,0.0,general_dcf,0.09341352884330023,0.006024096379445829,True,0.0446,0.08893838691639298,0.049727546951091994,0.03304391835969925,21,0.85,,
PH,Parker-Hannifin Corporation,NYSE,common_stock,False,1980-03-17,Industrials,Industrial - Machinery,US,126086388.99996853,1.138,120194372042.03,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,953.27,2026-06-18,120194372042.0,678664730.1239394,True,8,2025,ttm,2026-04-30,discrete,ok,20987074000.0,0.047938934794694577,0.07583913116208256,0.37227547775359254,0.2086778747718715,4379538000.0,0.0,0.16818159133227,3529639502.7281094,2777755564.446347,2724529180.5009766,21.28538422266388,0.021929397237722963,0.2130200372306068,0.14533454152170117,0.15501181968334055,9106000000.0,9582000000.0,True,10.809270297286291,1.7152416341472099,0.00778615492950538,1.2707131900757267,1.3823606884093804,False,913832000.0,1909100000.0,-0.0060610466495389925,1.1898991461615946,128000000.0,unchecked,,0.0,general_dcf,0.08101243296651006,0.009849906185648748,True,0.0446,0.09746892093395386,0.04690400578105584,0.04786562058774731,49,1.0,,
SYK,Stryker Corporation,NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Devices,US,383360762.00129956,0.785,117998442543.6,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,307.8,2026-06-18,117998442544.00002,787394854.3530303,True,8,2025,ttm,2026-05-11,discrete,ok,25270000000.0,0.09157664076422001,0.0625496389285681,0.6366838148001583,0.21341511673921645,5393000000.0,0.0,0.2154756628818411,5445070001.024125,4679480596.869985,3628528810.349667,9.388172859895645,0.011536384464292575,0.1406023070429115,0.13148921238418004,0.09753873624329018,12269000000.0,15234000000.0,True,6.382248520710059,1.84801928001205,0.010000975704946824,-0.13452079259058353,1.599989087074255,False,1301000000.0,31000000.0,0.003736241152631381,1.4173070497828266,386500000.0,unchecked,,0.0,general_dcf,0.08799627001104526,0.011756061709975157,True,0.0446,0.08011904792091354,0.051220102500242476,0.051370164463266504,38,1.0,,
LMT,Lockheed Martin Corporation,NYSE,common_stock,False,1977-01-03,Industrials,Aerospace & Defense,US,230563608.00078285,0.106,117806475507.59999,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,510.95,2026-06-18,117806475508.0,763085387.7618182,True,8,2025,ttm,2026-04-23,discrete,ok,75115000000.0,0.04882312670059519,0.04045687134400453,0.09816947347400652,0.09880849364308061,7422000000.0,0.0,0.129345407397142,9715780276.636322,8318698664.199602,6669738814.037009,28.86083433161839,0.01500494294638035,0.14379510164472353,0.24169910069956116,-0.22619799174616526,18803000000.0,20697000000.0,True,6.632707774798928,2.063995609220637,0.003921800772520756,-2.985040585503365,-1.9635819734468622,False,3151000000.0,2250000000.0,-0.04412001399874721,1.3065967016491755,231100000.0,unchecked,,0.0,general_dcf,0.06134329805007277,0.011764705887554374,True,0.0446,0.06682499972778838,0.05102981194197448,0.17487410097177278,56,1.0,,
MO,"Altria Group, Inc.",NYSE,common_stock,False,1985-07-01,Consumer Defensive,Tobacco,US,1669891234.9971063,0.501,115422882163.20001,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,69.12,2026-06-18,115422882163.0,599360898.2306061,True,8,2025,ttm,2026-04-30,discrete,ok,21815000000.0,0.003685641666252071,0.02278103944243763,0.6783864313545725,0.5073114829245932,11067000000.0,0.0,0.5487126521180992,11970166505.956333,8881078735.255678,8754600397.846888,5.232875312520554,0.07738741401242041,0.2580655640139617,0.4597417918845177,,21071000000.0,24602000000.0,True,10.294883720930233,1.8617246863403427,0.0,-1.03247471734488,-0.298576498350189,False,7010000000.0,954000000.0,-0.024816219778510784,1.1423124231242312,1673000000.0,unchecked,,0.0,general_dcf,0.020476840978916888,0.006819288848772678,True,0.0446,0.06518189219597673,0.04421929238476788,0.394559899688541,49,1.0,,
BMY,Bristol-Myers Squibb Company,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,2042070000.0,0.238,110271780000.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,54.0,2026-06-18,110271780000.0,643553859.8163636,True,8,2025,ttm,2026-04-30,discrete,ok,48482000000.0,0.11452717234836363,0.21095514650991434,0.6874716389587888,0.2567138319376263,12446000000.0,0.0,0.20325958745177736,9854431318.83707,8137582527.311335,12963147777.404781,6.343566429250824,0.05136094793355913,0.1742209911437429,0.1901788524522589,,33974000000.0,44460000000.0,True,12.25,2.1182118585946754,0.011474457401336267,1.2424240022268431,-2.343695037134972,False,5070000000.0,98000000.0,-0.016179757587517773,1.8670959928233626,2043511000.0,unchecked,,0.0,general_dcf,-0.014171866997138238,0.006752479423421048,True,0.0446,0.065,0.04921642892783292,0.1251788524522589,49,1.0,,
TT,Trane Technologies plc,NYSE,common_stock,False,1980-03-17,Industrials,Construction,US,221055477.00041375,1.212,106858217581.79999,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,483.4,2026-06-18,106858217582.0,625046170.1933334,True,8,2025,ttm,2026-04-30,discrete,ok,21602800000.0,0.08121236480650951,0.05944502644135877,0.35924972688725537,0.18167089451367416,3924600000.0,0.0,0.14719333949756094,3179788274.4979095,2577777552.4345136,2292807931.282589,10.277041377331193,0.022939435087240518,0.18932415308640452,0.26176566555022474,0.6312472119136143,3541800000.0,4616000000.0,True,17.442666666666668,0.8231192918318155,0.0037957641308774947,1.0669011770582866,1.4482818650815577,False,856185684.0,1893258.0,-0.017033196568853493,1.1806907455901972,223100000.0,unchecked,,0.0,general_dcf,0.09957278767301214,0.032688172053312134,True,0.0446,0.10284452036517411,0.04831628047605029,0.15892114518505063,49,1.0,,
PWR,"Quanta Services, Inc.",NYSE,common_stock,False,1998-02-12,Industrials,Engineering & Construction,US,150060000.0,1.215,105379635000.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,702.25,2026-06-18,105379635000.0,781353527.7021211,True,8,2025,ttm,2026-04-30,discrete,ok,29992935000.0,0.1423022663027309,0.11355917608722306,0.13592841114082366,0.05758286076370985,1727079000.0,0.0,0.05513084108909788,1653535733.280642,1242870245.4352202,1251899035.2568703,8.231520555849126,0.0029868088372903448,0.2483559802065206,0.08654623463711195,0.11935196509498437,5954912000.0,6319673000.0,True,6.159340228245364,2.2092779171710735,0.006358607000145103,0.24520196746119702,0.2653503995627529,False,62113000.0,199219000.0,0.009137471473922076,2.1683287502868454,152086000.0,unchecked,,0.0,general_dcf,0.24742954929945316,0.08321294423488572,True,0.0446,0.101924115362765,0.04479798357969137,-0.015377880725653048,49,1.0,,
SO,The Southern Company,NYSE,common_stock,False,1981-12-31,Utilities,Regulated Electric,US,1127300000.0,0.339,104940357000.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,93.09,2026-06-18,104940357000.0,541477791.8472728,True,8,2025,ttm,2026-03-31,discrete,ok,30174000000.0,0.033313976114662136,0.13139287409547457,0.43113276330615763,0.2414993040365878,7287000000.0,0.0,0.23522993198402714,7097827967.686035,5930358601.002167,-1693807102.8063936,-1.5016020414950297,0.059595469138169405,0.16448262369825728,0.054290078300704425,0.16261594866140794,75024000000.0,76005000000.0,True,2.1629563668744436,5.563102476642444,0.004939380332285586,0.10431609613859856,0.5836694922334446,False,3055000000.0,0.0,0.014293274404168832,2.2240399909111566,1128000000.0,unchecked,,0.0,general_dcf,0.08195748709294559,0.03125000002736026,True,0.0446,0.07005565107547833,0.07068477003512744,-0.015765572774773903,79,1.0,,
MDT,Medtronic plc,NYSE,common_stock,False,1973-05-02,Healthcare,Medical - Devices,US,1283890000.0,0.597,101863832600.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,79.34,2026-06-18,101863832600.0,836088979.2136364,True,8,2026,ttm,2026-06-18,discrete,ok,36364000000.0,0.025166531246856305,0.04233311151638731,0.6501759982400176,0.17784072159278408,6467000000.0,0.0,0.1766071776228682,6422143407.077979,5550130867.361245,5442015510.85238,4.224839306616241,0.015739536225803413,0.1357821656171163,0.07404964206630155,0.06585481739142728,26012000000.0,27961000000.0,True,9.044755244755244,2.759893899204244,0.012567374326256738,0.10513678776137353,-0.45178098311205034,False,3639000000.0,1035000000.0,-0.011306834455227177,1.5270833333333333,1288100000.0,unchecked,,0.0,general_dcf,0.07861093255435225,0.0013819790020093072,True,0.0446,0.0695087379697027,0.051507382929219865,0.004540904096598852,0,1.0,,
CMI,Cummins Inc.,NYSE,common_stock,False,1947-10-03,Industrials,Industrial - Machinery,US,137989067.0005301,1.24,98918842569.62,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,716.86,2026-06-18,98918842570.0,618965114.3836364,True,8,2025,ttm,2026-05-05,discrete,ok,33894000000.0,0.05099192828886134,0.13105544271576755,0.25385023898035053,0.11240927597804921,3810000000.0,0.0,0.11359188026109883,3850083189.5696836,3005407116.712334,2299558101.605487,16.56742148130754,0.020468798721139905,0.21939164201585923,0.17083794841286554,0.13010139299735682,5058000000.0,8240000000.0,True,11.615853658536585,1.02637987012987,0.0,-0.11826042830496153,0.37723135265738217,False,1080000000.0,243000000.0,-0.008266792915946009,1.273654590221597,138800000.0,unchecked,,0.0,general_dcf,0.1149668478314505,0.011305518156611955,True,0.0446,0.10198046416806725,0.04652425813585479,0.06885748424479829,44,1.0,,
FCX,Freeport-McMoRan Inc.,NYSE,common_stock,False,1995-07-10,Basic Materials,Copper,US,1437559865.0018203,1.359,98731611528.20001,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,68.68,2026-06-18,98731611528.32503,982102359.1999999,True,8,2025,annual,2026-02-13,annual,annual_anchor,25741000000.0,0.04459196635694629,0.24445816818096325,0.2698030379550134,0.2443572510780467,6290000000.0,0.0,0.26877164318609914,6918450867.253378,4496993063.714696,1756642557.9233327,1.2173545099953795,0.09352283256056339,0.35,0.15517895775610127,-0.09281361335083443,7448000000.0,11502000000.0,True,17.046070460704605,0.8727443168502461,0.004282066391671577,-0.3159758474224462,-0.09348942213030441,False,865000000.0,107000000.0,-0.0018412009428691034,2.8659066232356136,1443000000.0,unchecked,,0.0,general_dcf,0.12137600369120483,0.08436363636350913,True,0.0446,0.10484851396294083,0.038740000000000004,0.05033044379316044,125,0.85,,
NOW,"ServiceNow, Inc.",NYSE,common_stock,False,2012-06-29,Technology,Software - Application,US,1031307999.9999999,0.927,98015512320.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,95.04,2026-06-18,98015512320.0,2986514341.4927273,True,8,2025,ttm,2026-04-23,discrete,ok,13960000000.0,0.26169854473332754,0.04441685149140297,0.7656160458452722,0.13438395415472779,1876000000.0,0.0,0.04650028597992858,649143992.2798029,532238313.57808924,1530155043.2366633,1.4714670513602126,0.04934608985755368,0.18009205983889529,0.17134313197529602,0.17653142927074073,-2751000000.0,2431000000.0,True,81.56521739130434,-1.0143805309734513,0.15895848506919155,1.6284105133817617,0.5624411032308647,False,0.0,3767000000.0,0.007222139677373729,2.9943859649122806,1039884000.0,unchecked,,0.0,general_dcf,0.22314908522207344,0.003708281769740146,True,0.0446,0.08993149817284654,0.04886651323360184,0.08141163380244948,56,1.0,,
