rank,ticker,price,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,name,sector,industry,model_family,market_cap,financial_persistence_score,roic,incremental_roic,wacc,roic_minus_wacc,normalized_operating_margin,current_operating_margin,revenue_cagr,net_debt_to_ebitda,sbc_intensity,net_share_change_cagr,risk_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,price_as_of,is_price_fresh,downside_penalty,ambiguity_penalty,permanent_loss_penalty,hurdle_penalty,robust_return
546,VRSN,279.89,-0.17339395376220632,-0.1702576076961122,-0.24671621467568905,-0.10634438498091184,0.0,0.12,1.0,0.24671621467568905,0.36671621467568905,77.9410498166393,85.33902243672114,116.20904418714503,-0.6950979940808134,0.8495,1.0,0.07470091484738861,0.2933,-0.2902576076961122,0.8495,"VeriSign, Inc.",Technology,Software - Infrastructure,general_dcf,25469990000.0,0.2933,-0.9411568628911792,,0.07714649192050203,-1.018303354811681,0.6581874834837056,0.6793013307984791,0.045288243162276975,1.0563945055882604,0.03998392605987543,-0.05273176281409042,,8,2025,ttm,2026-04-23,2026-06-12,True,0.24671621467568905,0.037350457423694305,0.5,0.36671621467568905,-0.36671621467568905
547,FIGS,11.96,-0.17378582631936287,-0.18006670163013033,-0.3445448489394038,0.009534946922212866,0.0,0.12,0.75,0.3445448489394038,0.4645448489394038,1.4126259542442678,3.296955896711647,8.799971606441263,-0.7243347912448457,0.3914,0.8999999999999999,0.19829789793080832,0.3423,-0.30006670163013033,0.35225999999999996,"FIGS, Inc.",Consumer Cyclical,Apparel - Manufacturers,general_dcf,1997884978.0000002,0.3423,0.12999514501920986,0.12058954097487348,0.09334066862465652,0.03665447639455334,0.06044544587369949,0.06431626529990286,0.3369844351723308,-4.061458489716259,0.07681106203132707,0.014958519966833395,heavy_sbc;cyclical_revenue,7,2025,ttm,2026-05-07,2026-06-12,True,0.3445448489394038,0.09914894896540416,0.375,0.4645448489394038,-0.4645448489394038
548,ISRG,411.06,-0.17450583542995443,-0.16961546748061665,-0.23906902315357,-0.11972338360501449,0.0,0.12,1.0,0.23906902315357,0.35906902315357003,75.32557938985747,106.65600137554179,136.3284163037298,-0.7405342252334408,0.7602,1.0,0.06686681977427776,0.8888,-0.2896154674806166,0.7602,"Intuitive Surgical, Inc.",Healthcare,Medical - Devices,general_dcf,145582242780.0,0.8888,0.2197763862470826,0.22610213095241274,0.11745000000000001,0.10232638624708258,0.2869455859558496,0.3045425766152276,0.1526066469941605,-1.148778701154361,0.08103351252978293,-0.0020299003963198947,heavy_sbc,8,2025,ttm,2026-04-22,2026-06-12,True,0.23906902315357,0.03343340988713888,0.5,0.35906902315357003,-0.35906902315357003
549,PLXS,295.02,-0.1752207411562267,-0.1707154551317217,-0.23168581107747735,-0.12776624328398606,0.0,0.12,1.0,0.23168581107747735,0.3516858110774773,63.91323953426949,84.13174541196929,102.78940265997326,-0.7148269764355999,0.8324,1.0,0.05698778389674564,0.802,-0.2907154551317217,0.8324,Plexus Corp.,Technology,"Hardware, Equipment & Parts",general_dcf,7893679323.0,0.802,0.13334586734469708,0.08242538409335343,0.08853777841508828,0.0448080889296088,0.04587345744135461,0.05174161418171382,0.04961567333350425,-0.14387727585965823,0.007505146336467999,-0.012702123827183498,incremental_roic_below_wacc,8,2025,ttm,2026-05-07,2026-06-12,True,0.23168581107747735,0.02849389194837282,0.5,0.3516858110774773,-0.3516858110774773
550,HSIC,81.25,-0.17618519716852457,-0.1616675296681933,-0.3503047322534257,-0.031100997084286035,0.0,0.12,0.75,0.3503047322534257,0.4703047322534257,14.36589925931585,20.17251582135133,43.575542573767684,-0.7517228821987529,0.6968,1.0,0.1686978675845698,0.7242,-0.2816675296681933,0.6968,"Henry Schein, Inc.",Healthcare,Medical - Distribution,general_dcf,9255756250.0,0.7242,0.08389398884621356,-0.03311241926184948,0.07448690456316923,0.009407084283044334,0.05769458738710034,0.05596234309623431,-0.0001948354983694056,3.3810861423220975,0.003077408664089008,-0.05552040579331741,elevated_leverage;thin_interest_coverage;incremental_roic_below_wacc,8,2025,ttm,2026-05-05,2026-06-12,True,0.3503047322534257,0.0843489337922849,0.375,0.4703047322534257,-0.4703047322534257
551,LPX,75.04,-0.17619438817127953,-0.11185948468628337,-0.5170263970590894,0.035967813746538055,0.0,0.12,0.75,0.5170263970590894,0.6370263970590894,6.083125317826009,29.544105248467297,48.68905131860707,-0.6062885761131758,0.4194,1.0,0.2939151054028137,0.5329,-0.23185948468628337,0.4194,Louisiana-Pacific Corporation,Basic Materials,"Paper, Lumber & Forest Products",general_dcf,5242660595.0,0.5329,0.055383791902342376,-1.9899191151138578,0.11952450106694701,-0.06414070916460463,0.18312167223668496,0.05509964830011723,-0.006175054495825227,0.7430555555555556,0.0,-0.035428381522206065,cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-05-06,2026-06-12,True,0.5170263970590894,0.14695755270140684,0.375,0.6370263970590894,-0.6370263970590894
552,YETI,50.42,-0.1764526880084304,-0.1769157300936058,-0.2574556402629241,-0.09452365158358587,0.0,0.12,1.0,0.2574556402629241,0.3774556402629241,10.48361620160142,11.135148685341042,16.965876746135738,-0.7791521482478968,0.6875,1.0,0.0908409943396691,0.7905,-0.29691573009360583,0.6875,"YETI Holdings, Inc.",Consumer Cyclical,Leisure,general_dcf,3819733486.0,0.7905,0.20435757343942468,-0.1557168592633862,0.1269935354747445,0.07736403796468017,0.13263001320768752,0.10766474512324926,0.1331632475992668,0.3948881476467374,0.022252363961870577,-0.04165192381187821,incremental_roic_below_wacc,8,2025,ttm,2026-05-14,2026-06-12,True,0.2574556402629241,0.04542049716983455,0.5,0.3774556402629241,-0.3774556402629241
553,ITGR,90.98,-0.17659372861671724,-0.11370893722050818,-0.46203817874193187,-0.01691886128392068,0.0,0.12,0.75,0.46203817874193187,0.5820381787419319,3.9006878162056022,36.16101264188426,58.53477120561781,-0.6025388806123955,0.6948,1.0,0.2317156587290056,0.3221,-0.23370893722050817,0.6948,Integer Holdings Corporation,Healthcare,Medical - Devices,general_dcf,3089211252.0,0.3221,0.053723778661910804,0.07106664140148311,0.06927578475077753,-0.015552006088866727,0.11284665344537176,0.10410086281318941,0.06161200530627342,4.181669813044272,0.014427972568967887,0.010638780784973267,elevated_leverage,8,2025,ttm,2026-04-30,2026-06-12,True,0.46203817874193187,0.1158578293645028,0.375,0.5820381787419319,-0.5820381787419319
554,PVH,81.96,-0.1778222350782016,0.01653687778161841,-0.95,0.2056373041239567,0.25,0.12,0.25,0.95,1.0699999999999998,-3.9357629652354222,45.4758326320916,116.51326901722706,-0.44514601473777937,0.5463,1.0,0.5914296520619784,0.5184,-0.10346312221838158,0.5463,PVH Corp.,Consumer Cyclical,Apparel - Manufacturers,general_dcf,3779019056.0,0.5184,0.061481897871351984,-0.6775628764719137,0.08855522335343419,-0.027073325482082203,0.08893435520094997,0.0687411724145601,-0.010796502275155273,4.101999322263639,0.005630471809670525,-0.11171295075442911,elevated_leverage;cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-06-05,2026-06-12,True,0.95,0.2957148260309892,0.125,1.0699999999999998,-1.0699999999999998
555,HWKN,158.34,-0.17827114375686504,-0.16951690908463202,-0.2781426281377207,-0.09590812872047533,0.0,0.12,1.0,0.2781426281377207,0.3981426281377207,24.192326093494138,42.073672405941345,62.78837783511689,-0.7342827307948633,0.6958,1.0,0.1002432497086227,0.739,-0.289516909084632,0.6958,"Hawkins, Inc.",Basic Materials,Chemicals - Specialty,general_dcf,3304270788.0,0.739,0.10691146815386701,0.09067558862530753,0.08009114389545678,0.02682032425841023,0.09394320668091574,0.10622536209416664,0.09993824268506923,1.5361211513915232,0.005309183800026546,-0.002290843948994481,,8,2026,ttm,2026-05-13,2026-06-12,True,0.2781426281377207,0.05012162485431135,0.5,0.3981426281377207,-0.3981426281377207
556,CLH,287.78,-0.1788731163171178,-0.14796688114874998,-0.3934499949013116,-0.026108708069659738,0.0,0.12,0.75,0.3934499949013116,0.5134499949013116,24.84013621077889,91.21514333459653,166.75779182679162,-0.683038629040946,0.6021,1.0,0.19560764341582593,0.4866,-0.26796688114875,0.6021,"Clean Harbors, Inc.",Industrials,Waste Management,general_dcf,15208031089.0,0.4866,0.09944864696882712,0.1567810414181487,0.08128779561770214,0.018160851351124982,0.10153506394409523,0.11235397192405154,0.0899420214756741,2.085707555171926,0.004750632942339768,-0.009230859056220675,thin_interest_coverage,8,2025,ttm,2026-05-06,2026-06-12,True,0.3934499949013116,0.09780382170791296,0.375,0.5134499949013116,-0.5134499949013116
557,SHW,317.3,-0.18008355777601537,-0.1644397815965931,-0.3022316734393827,-0.08922299447149268,0.0,0.12,1.0,0.3022316734393827,0.42223167343938267,47.510888728194075,91.81080164575911,131.99806869151104,-0.7106498529916196,0.8558,1.0,0.110830339483945,0.8379,-0.2844397815965931,0.8558,The Sherwin-Williams Company,Basic Materials,Chemicals - Specialty,general_dcf,78257482543.0,0.8379,0.16762051245448076,0.17270819297715267,0.09295598080642528,0.07466453164805548,0.145467137345766,0.1613252282175012,0.04319057856107422,2.973094956399807,0.005238755763691817,-0.017756777877273366,,8,2025,ttm,2026-04-28,2026-06-12,True,0.3022316734393827,0.0554151697419725,0.5,0.42223167343938267,-0.42223167343938267
558,CMG,32.23,-0.18057477757683954,-0.1613491971744224,-0.3387895707855933,-0.06081114517292005,0.0,0.12,0.75,0.3387895707855933,0.4587895707855933,4.241821852923532,9.92247301940549,15.943530257089142,-0.692135494278452,0.7294,0.95,0.14860721280633662,0.842,-0.2813491971744224,0.69293,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Restaurants,general_dcf,41342516820.0,0.842,0.21575282868818774,0.13387818191996204,0.09044064560860694,0.1253121830795808,0.12052278617695131,0.15786372222803471,0.13665429055320644,1.9126390606226489,0.011643248325747205,-0.024654596262011608,,8,2025,ttm,2026-04-29,2026-06-12,True,0.3387895707855933,0.07430360640316831,0.375,0.4587895707855933,-0.4587895707855933
559,SXT,124.11,-0.1806959413355798,-0.17386457783868536,-0.24700770539930084,-0.12804690426564772,0.0,0.12,1.0,0.24700770539930084,0.36700770539930083,22.639918238566693,31.67505297058831,40.016535160546574,-0.744782427116362,0.8594,1.0,0.06369840056682656,0.7377,-0.29386457783868536,0.8594,Sensient Technologies Corporation,Basic Materials,Chemicals - Specialty,general_dcf,5283233626.0,0.7377,0.08702802683868463,0.05560880048414722,0.0792240649843548,0.007803961854329827,0.12666620750773555,0.133077638588565,0.021737862412051445,2.587013281870814,0.00647560922356906,0.0036035780376748594,incremental_roic_below_wacc,8,2025,ttm,2026-05-05,2026-06-12,True,0.24700770539930084,0.03184920028341328,0.5,0.36700770539930083,-0.36700770539930083
560,HAL,39.6,-0.18177082589245397,-0.0031467222841456252,-0.95,0.22921014099847534,0.25,0.12,0.25,0.95,1.0699999999999998,0.6048992582062231,28.295487742649463,72.23307632448898,-0.2854674812462257,0.4759,1.0,0.6053280704992376,0.4704,-0.12314672228414562,0.4759,Halliburton Company,Energy,Oil & Gas Equipment & Services,general_dcf,33081750306.0,0.4704,0.11644098717542561,0.14439759535311975,0.07350760132893105,0.04293338584649456,0.11024930210138989,0.11313094862194957,-0.011147990725109747,1.6597487711632988,0.0,-0.02600056690526298,cyclical_revenue,8,2025,ttm,2026-04-24,2026-06-12,True,0.95,0.3026640352496188,0.125,1.0699999999999998,-1.0699999999999998
561,SNDR,38.44,-0.18182779755734368,-0.18114385064691302,-0.2840610198676585,-0.08096246906789016,0.0,0.12,1.0,0.2840610198676585,0.4040610198676585,5.997524741254856,8.417611376458167,15.17980557570852,-0.7810194751181538,0.5814,1.0,0.11410727539988418,0.6285,-0.301143850646913,0.5814,"Schneider National, Inc.",Industrials,Trucking,general_dcf,6732758120.0,0.6285,0.03806903791637762,-0.2903226986362099,0.10087952500816978,-0.06281048709179216,0.05843696314701032,0.028248986069476283,0.01890794888892411,0.2692307692307692,0.0,-0.005435908685697544,thin_interest_coverage;incremental_roic_below_wacc,8,2025,ttm,2026-05-01,2026-06-12,True,0.2840610198676585,0.05705363769994209,0.5,0.4040610198676585,-0.4040610198676585
562,COLL,34.64,-0.18333312069880772,-0.009118084260262522,-0.95,0.23490368572529408,0.25,0.12,0.25,0.95,1.0699999999999998,-1.4465950913298353,30.586008482493327,92.63352590228176,-0.11703208768783702,0.4158,1.0,0.6099778428626471,0.4173,-0.12911808426026253,0.4158,"Collegium Pharmaceutical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,general_dcf,1123506105.0,0.4173,0.18764505567381531,0.20873927949622564,0.07227458248025745,0.11537047319355787,0.12660137331510662,0.2384865570806073,0.15748669104344648,0.9246764375698648,0.05131055714713302,0.05801610912837907,thin_interest_coverage;heavy_sbc;ongoing_dilution;cyclical_revenue;peak_cycle_margins,8,2025,ttm,2026-05-07,2026-06-12,True,0.95,0.30498892143132356,0.125,1.0699999999999998,-1.0699999999999998
563,ATEN,31.76,-0.18479904077830722,-0.17233205181546507,-0.33584009436890483,-0.05869196511339394,0.0,0.12,0.75,0.33584009436890483,0.4558400943689048,4.933114622110158,10.036542389637352,16.49206269842395,-0.6839879600240129,0.6589,1.0,0.14880706462775545,0.5977,-0.29233205181546507,0.6589,"A10 Networks, Inc.",Technology,Software - Infrastructure,general_dcf,2286662038.0,0.5977,0.6646067095745287,1.3479908526625286,0.0994744876721823,0.5651322219023465,0.1435387207432266,0.1732015229443591,0.032532499569841056,-2.2381412352136953,0.06514428955734898,-0.021178202307580718,heavy_sbc,8,2025,ttm,2026-05-07,2026-06-12,True,0.33584009436890483,0.07440353231387772,0.375,0.4558400943689048,-0.4558400943689048
564,TREX,45.63,-0.18707334685896054,-0.18981756438734004,-0.25264712768839676,-0.11601113097276533,0.0,0.12,1.0,0.25264712768839676,0.37264712768839675,9.253496065046189,8.338206615761953,13.251876859337987,-0.8172648122778445,0.7242,0.95,0.07809199835781572,0.764,-0.30981756438734004,0.6879899999999999,"Trex Company, Inc.",Industrials,Construction,general_dcf,4740899004.0,0.764,0.13627818091553717,-0.02035302452125112,0.11538287451304402,0.020895306402493152,0.25238857519843605,0.22060548011042078,0.08020811541427975,1.3176232329196251,0.009283573719192903,-0.020523031473852482,incremental_roic_below_wacc,8,2025,ttm,2026-05-07,2026-06-12,True,0.25264712768839676,0.03904599917890786,0.5,0.37264712768839675,-0.37264712768839675
565,CHRW,193.74,-0.18761817951890403,-0.16954370397725138,-0.3439635719114448,-0.06742173820966853,0.0,0.12,0.75,0.3439635719114448,0.46396357191144477,25.576858985528904,59.416632811700175,94.81326807865788,-0.693317679303705,0.5706,1.0,0.15115291685088814,0.887,-0.2895437039772514,0.5706,"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,general_dcf,22836723157.0,0.887,0.20038066020268494,,0.08816751288299735,0.1122131473196876,0.04790639549170544,0.049002784561993716,-0.0034578874655647462,1.657495573897493,0.0047723672769624925,-0.016362753358798665,cyclical_revenue,8,2025,ttm,2026-05-01,2026-06-12,True,0.3439635719114448,0.07557645842544407,0.375,0.46396357191144477,-0.46396357191144477
566,HLIO,84.58,-0.1883714193318155,-0.1729140847222879,-0.33709833046304993,-0.07055917741963638,0.0,0.12,1.0,0.33709833046304993,0.45709833046304993,9.197162899718991,21.600357793321013,35.6359909489471,-0.7446162474187632,0.4053,1.0,0.15111057652170679,0.3764,-0.29291408472228786,0.4053,"Helios Technologies, Inc.",Industrials,Industrial - Machinery,general_dcf,2795060960.0,0.3764,0.06342197130648504,,0.10625275328639511,-0.04283078197991007,0.12510829992229835,0.09026264479871544,0.07429319713991234,0.2803406671398155,0.004218885717830996,0.007106827344659061,thin_interest_coverage;cyclical_revenue,8,2025,ttm,2026-05-12,2026-06-12,True,0.33709833046304993,0.07555528826085339,0.5,0.45709833046304993,-0.45709833046304993
567,BWXT,193.45,-0.18846197901148115,-0.1829877910349751,-0.2608964910003123,-0.12697584297566206,0.0,0.12,1.0,0.2608964910003123,0.3808964910003123,24.316484374652102,43.607559052155864,62.939312368124696,-0.7745796895727275,0.8077,1.0,0.07272932401232513,0.7428,-0.3029877910349751,0.8077,"BWX Technologies, Inc.",Industrials,Aerospace & Defense,general_dcf,17722844370.0,0.7428,0.098267891349409,-0.0183467242019272,0.0779182467343991,0.020349644615009904,0.15946721169452488,0.10421868777268979,0.08560057351301831,3.2222203179355637,0.008018777550677713,0.0007500162030509294,elevated_leverage;incremental_roic_below_wacc,8,2025,ttm,2026-05-04,2026-06-12,True,0.2608964910003123,0.03636466200616256,0.5,0.3808964910003123,-0.3808964910003123
568,SCI,76.92,-0.1895472504635109,-0.18451092798495666,-0.3128240266698413,-0.07634311921428888,0.0,0.12,1.0,0.3128240266698413,0.4328240266698413,15.069223264186803,14.725788007910369,30.964666596841802,-0.8085570981810924,0.8147,1.0,0.12379945372777622,0.7748,-0.30451092798495666,0.8147,Service Corporation International,Consumer Cyclical,Personal Products & Services,general_dcf,10612729166.0,0.7748,0.11499088289899516,-0.2001071259468742,0.08001441965244667,0.03497646324654849,0.22585230891497055,0.22426464052696501,0.04389087416376114,4.028206480140075,0.0040919105344476535,-0.043959250537813244,elevated_leverage;thin_interest_coverage;incremental_roic_below_wacc,8,2025,ttm,2026-04-30,2026-06-12,True,0.3128240266698413,0.06189972686388811,0.5,0.4328240266698413,-0.4328240266698413
569,TMUS,189.1,-0.18958461001675456,-0.021417888684663888,-0.95,0.23449733730230948,0.25,0.12,0.25,0.95,1.0699999999999998,-31.334161012456228,123.94492739744939,347.32743281509084,-0.34455353042068004,0.5087,1.0,0.6069876686511547,0.4858,-0.14141788868466387,0.5087,"T-Mobile US, Inc.",Communication Services,Telecommunications Services,general_dcf,204644911985.0,0.4858,0.08348408532410032,1.990527861070957,0.065,0.018484085324100313,0.12487129857199122,0.20364520048602675,0.10713963255832692,3.507324263734914,0.008490542019908858,-0.04249120632732084,elevated_leverage;thin_interest_coverage;cyclical_revenue;peak_cycle_margins,8,2025,ttm,2026-04-28,2026-06-12,True,0.95,0.30349383432557736,0.125,1.0699999999999998,-1.0699999999999998
570,ENS,224.26,-0.19036757347384986,-0.16355010453262364,-0.3799761774382203,-0.054393907391931826,0.0,0.12,0.75,0.3799761774382203,0.4999761774382203,29.43627568686137,72.48334244841976,116.42147328202398,-0.6767888056344432,0.7102,1.0,0.17148513502314425,0.7275,-0.28355010453262364,0.7102,EnerSys,Industrials,Electrical Equipment & Parts,general_dcf,8189475773.0,0.7275,0.14473514641344484,1.1791518440262836,0.09722481799193067,0.047510328421514175,0.0753676531000794,0.11872790144203087,0.042246628385833596,1.3436043588794009,0.008544975516985397,-0.02635843360959078,peak_cycle_margins,8,2026,ttm,2026-05-20,2026-06-12,True,0.3799761774382203,0.08574256751157212,0.375,0.4999761774382203,-0.4999761774382203
571,ANDE,71.85,-0.19129400478268505,-0.09022477582329881,-0.95,0.3652735325158573,0.25,0.12,0.75,0.95,1.0699999999999998,-29.936961033053265,31.703100778591388,238.45659395109627,-0.5587599056563481,0.3567,1.0,0.6769357662579286,0.3,-0.2102247758232988,0.3567,"The Andersons, Inc.",Consumer Defensive,Food Distribution,general_dcf,2446783924.0,0.3,0.061473891586214004,0.525052398293439,0.07392732079031061,-0.01245342920409661,0.011721882425841705,0.017617501022128258,0.20151455570269383,3.7877813307849695,0.001210654398275717,-0.002138018689066712,elevated_leverage;thin_interest_coverage;cyclical_revenue;peak_cycle_margins,8,2025,ttm,2026-05-06,2026-06-12,True,0.95,0.3384678831289643,0.375,1.0699999999999998,-1.0699999999999998
